Date,Close
7/20/2020 16:00:00,26.22
7/21/2020 16:00:00,26.43
7/22/2020 16:00:00,26.25
7/23/2020 16:00:00,26.78
7/24/2020 16:00:00,25.96
7/27/2020 16:00:00,25.5
7/28/2020 16:00:00,25.94
7/29/2020 16:00:00,25.72
7/30/2020 16:00:00,24.94
7/31/2020 16:00:00,24.97
8/3/2020 16:00:00,25.2
8/4/2020 16:00:00,25.67
8/5/2020 16:00:00,26.47
8/6/2020 16:00:00,27.08
8/7/2020 16:00:00,27.18
8/10/2020 16:00:00,29.34
8/11/2020 16:00:00,29.64
8/12/2020 16:00:00,29.09
8/13/2020 16:00:00,28.7
8/14/2020 16:00:00,28.95
8/17/2020 16:00:00,28.02
8/18/2020 16:00:00,27.63
8/19/2020 16:00:00,27.67
8/20/2020 16:00:00,27.62
8/21/2020 16:00:00,27.27
8/24/2020 16:00:00,29.8
8/25/2020 16:00:00,30.1
8/26/2020 16:00:00,29.95
8/27/2020 16:00:00,30.82
8/28/2020 16:00:00,31.99
8/31/2020 16:00:00,30.85
9/1/2020 16:00:00,30.71
9/2/2020 16:00:00,31.14
9/3/2020 16:00:00,31.22
9/4/2020 16:00:00,31.77
9/8/2020 16:00:00,32.54
9/9/2020 16:00:00,31.76
9/10/2020 16:00:00,31.79
9/11/2020 16:00:00,31.7
9/14/2020 16:00:00,32.82
9/15/2020 16:00:00,33.51
9/16/2020 16:00:00,34.57
9/17/2020 16:00:00,33.96
9/18/2020 16:00:00,32.84
9/21/2020 16:00:00,29.82
9/22/2020 16:00:00,30.22
9/23/2020 16:00:00,29.56
9/24/2020 16:00:00,29.01
9/25/2020 16:00:00,29.78
9/28/2020 16:00:00,31.34
9/29/2020 16:00:00,30.61
9/30/2020 16:00:00,30.58
10/1/2020 16:00:00,31.1
10/2/2020 16:00:00,31.75
10/5/2020 16:00:00,32
10/6/2020 16:00:00,31.06
10/7/2020 16:00:00,32.15
10/8/2020 16:00:00,32.68
10/9/2020 16:00:00,32.81
10/12/2020 16:00:00,32.64
10/13/2020 16:00:00,31.77
10/14/2020 16:00:00,31.76
10/15/2020 16:00:00,31.34
10/16/2020 16:00:00,31.47
10/19/2020 16:00:00,31.5
10/20/2020 16:00:00,31.98
10/21/2020 16:00:00,31.5
10/22/2020 16:00:00,33.72
10/23/2020 16:00:00,34
10/26/2020 16:00:00,31.93
10/27/2020 16:00:00,30.71
10/28/2020 16:00:00,29.65
10/29/2020 16:00:00,30.76
10/30/2020 16:00:00,30.64
11/2/2020 16:00:00,30.22
11/3/2020 16:00:00,30.9
11/4/2020 16:00:00,30.43
11/5/2020 16:00:00,31.98
11/6/2020 16:00:00,31.42
11/9/2020 16:00:00,36.77
11/10/2020 16:00:00,37.04
11/11/2020 16:00:00,35.02
11/12/2020 16:00:00,34.38
11/13/2020 16:00:00,36.46
11/16/2020 16:00:00,38
11/17/2020 16:00:00,37.6
11/18/2020 16:00:00,37.91
11/19/2020 16:00:00,37.91
11/20/2020 16:00:00,37.13
11/23/2020 16:00:00,38.79
11/24/2020 16:00:00,41.26
11/25/2020 16:00:00,41.29
11/27/2020 13:00:00,41.06
11/30/2020 16:00:00,40.25
12/1/2020 16:00:00,39.96
12/2/2020 16:00:00,41.07
12/3/2020 16:00:00,42.95
12/4/2020 16:00:00,42.36
12/7/2020 16:00:00,42.35
12/8/2020 16:00:00,42.41
12/9/2020 16:00:00,42.11
12/10/2020 16:00:00,42.62
12/11/2020 16:00:00,41.74
12/14/2020 16:00:00,40.69
12/15/2020 16:00:00,41.85
12/16/2020 16:00:00,41.08
12/17/2020 16:00:00,41.11
12/18/2020 16:00:00,40.68
12/21/2020 16:00:00,40.14
12/22/2020 16:00:00,38.94
12/23/2020 16:00:00,40.24
12/24/2020 13:00:00,39.73
12/28/2020 16:00:00,40.15
12/29/2020 16:00:00,40.03
12/30/2020 16:00:00,40.56
12/31/2020 16:00:00,40.21
1/4/2021 16:00:00,38.73
1/5/2021 16:00:00,39.55
1/6/2021 16:00:00,40.38
1/7/2021 16:00:00,40.23
1/8/2021 16:00:00,40.02
1/11/2021 16:00:00,39.41
1/12/2021 16:00:00,40.3
1/13/2021 16:00:00,40.45
1/14/2021 16:00:00,41.47
1/15/2021 16:00:00,39.98
1/19/2021 16:00:00,40.31
1/20/2021 16:00:00,41.62
1/21/2021 16:00:00,40.67
1/22/2021 16:00:00,40
1/25/2021 16:00:00,38.9
1/26/2021 16:00:00,39.32
1/27/2021 16:00:00,38.52
1/28/2021 16:00:00,40.08
1/29/2021 16:00:00,37.96
2/1/2021 16:00:00,37.82
2/2/2021 16:00:00,38.8
2/3/2021 16:00:00,39.78
2/4/2021 16:00:00,40.93
2/5/2021 16:00:00,41.15
2/8/2021 16:00:00,43.24
2/9/2021 16:00:00,42.51
2/10/2021 16:00:00,42.9
2/11/2021 16:00:00,42.72
2/12/2021 16:00:00,43.29
2/16/2021 16:00:00,44.65
2/17/2021 16:00:00,44.39
2/18/2021 16:00:00,44.38
2/19/2021 16:00:00,45.67
2/22/2021 16:00:00,47.74
2/23/2021 16:00:00,48.34
2/24/2021 16:00:00,49.6
2/25/2021 16:00:00,48.25
2/26/2021 16:00:00,47.94
3/1/2021 16:00:00,48.06
3/2/2021 16:00:00,48.23
3/3/2021 16:00:00,48.35
3/4/2021 16:00:00,46.96
3/5/2021 16:00:00,46.21
3/8/2021 16:00:00,47.88
3/9/2021 16:00:00,47.62
3/10/2021 16:00:00,47.8
3/11/2021 16:00:00,48.32
3/12/2021 16:00:00,49.83
3/15/2021 16:00:00,50.99
3/16/2021 16:00:00,49.39
3/17/2021 16:00:00,50.44
3/18/2021 16:00:00,49.18
3/19/2021 16:00:00,49
3/22/2021 16:00:00,47.97
3/23/2021 16:00:00,45.64
3/24/2021 16:00:00,45.61
3/25/2021 16:00:00,47.01
3/26/2021 16:00:00,47.66
3/29/2021 16:00:00,47.32
3/30/2021 16:00:00,48.9
3/31/2021 16:00:00,48.28
4/1/2021 16:00:00,48.83
4/5/2021 16:00:00,50.25
4/6/2021 16:00:00,51.65
4/7/2021 16:00:00,50.2
4/8/2021 16:00:00,49.81
4/9/2021 16:00:00,49.27
4/12/2021 16:00:00,48.82
4/13/2021 16:00:00,48.26
4/14/2021 16:00:00,48.17
4/15/2021 16:00:00,46.82
4/16/2021 16:00:00,46.64
4/19/2021 16:00:00,46.15
4/20/2021 16:00:00,44.45
4/21/2021 16:00:00,45.7
4/22/2021 16:00:00,44.65
4/23/2021 16:00:00,45.8
4/26/2021 16:00:00,46.61
4/27/2021 16:00:00,46.34
4/28/2021 16:00:00,46.44
4/29/2021 16:00:00,46.38
4/30/2021 16:00:00,46.92
5/3/2021 16:00:00,46.57
5/4/2021 16:00:00,44.66
5/5/2021 16:00:00,45.2
5/6/2021 16:00:00,44.93
5/7/2021 16:00:00,46.11
5/10/2021 16:00:00,45.43
5/11/2021 16:00:00,44.52
5/12/2021 16:00:00,43.03
5/13/2021 16:00:00,43.97
5/14/2021 16:00:00,46.31
5/17/2021 16:00:00,46.75
5/18/2021 16:00:00,46.73
5/19/2021 16:00:00,46.14
5/20/2021 16:00:00,45.41
5/21/2021 16:00:00,45.21
5/24/2021 16:00:00,46.17
5/25/2021 16:00:00,46.67
5/26/2021 16:00:00,47.49
5/27/2021 16:00:00,48.05
5/28/2021 16:00:00,47.68
6/1/2021 16:00:00,47.7
6/2/2021 16:00:00,47.77
6/3/2021 16:00:00,46.13
6/4/2021 16:00:00,45.98
6/7/2021 16:00:00,46.08
6/8/2021 16:00:00,47.04
6/9/2021 16:00:00,46.52
6/10/2021 16:00:00,46.28
6/11/2021 16:00:00,46.5
6/14/2021 16:00:00,45.9
6/15/2021 16:00:00,45.53
6/16/2021 16:00:00,45.52
6/17/2021 16:00:00,44.57
6/18/2021 16:00:00,44.96
6/21/2021 16:00:00,45.77
6/22/2021 16:00:00,45.37
6/23/2021 16:00:00,45.27
6/24/2021 16:00:00,44.91
6/25/2021 16:00:00,44.43
6/28/2021 16:00:00,43.12
6/29/2021 16:00:00,42.87
6/30/2021 16:00:00,43.26
7/1/2021 16:00:00,44.23
7/2/2021 16:00:00,44.15
7/6/2021 16:00:00,43.24
7/7/2021 16:00:00,42.54
7/8/2021 16:00:00,42.07
7/9/2021 16:00:00,42.92
7/12/2021 16:00:00,42.85
7/13/2021 16:00:00,41.33
7/14/2021 16:00:00,40.68
7/15/2021 16:00:00,41.35
7/16/2021 16:00:00,40.06
7/19/2021 16:00:00,38.56
7/20/2021 16:00:00,40.66
7/21/2021 16:00:00,41.61
7/22/2021 16:00:00,41.06
7/23/2021 16:00:00,40.41
7/26/2021 16:00:00,41.67
7/27/2021 16:00:00,40.96
7/28/2021 16:00:00,41.3
7/29/2021 16:00:00,41.23
7/30/2021 16:00:00,39.9
8/2/2021 16:00:00,39.45
8/3/2021 16:00:00,39.77
8/4/2021 16:00:00,38.35
8/5/2021 16:00:00,39.99
8/6/2021 16:00:00,40.32
8/9/2021 16:00:00,39.29
8/10/2021 16:00:00,40.46
8/11/2021 16:00:00,41.3
8/12/2021 16:00:00,40.53
8/13/2021 16:00:00,39.9
8/16/2021 16:00:00,39.93
8/17/2021 16:00:00,38.78
8/18/2021 16:00:00,38.65
8/19/2021 16:00:00,37.93
8/20/2021 16:00:00,38.12
8/23/2021 16:00:00,39.21
8/24/2021 16:00:00,40.53
8/25/2021 16:00:00,41.3
8/26/2021 16:00:00,40.77
8/27/2021 16:00:00,41.52
8/30/2021 16:00:00,39.91
8/31/2021 16:00:00,40.44
9/1/2021 16:00:00,40.4
9/2/2021 16:00:00,40.82
9/3/2021 16:00:00,40.25
9/7/2021 16:00:00,40.35
9/8/2021 16:00:00,39.65
9/9/2021 16:00:00,41.09
9/10/2021 16:00:00,39.36
9/13/2021 16:00:00,40.18
9/14/2021 16:00:00,39.44
9/15/2021 16:00:00,39.64
9/16/2021 16:00:00,40.22
9/17/2021 16:00:00,40.11
9/20/2021 16:00:00,40.78
9/21/2021 16:00:00,40.36
9/22/2021 16:00:00,41.59
9/23/2021 16:00:00,42.59
9/24/2021 16:00:00,43.53
9/27/2021 16:00:00,43.78
9/28/2021 16:00:00,43.44
9/29/2021 16:00:00,43.36
9/30/2021 16:00:00,42.61
10/1/2021 16:00:00,45.38
10/4/2021 16:00:00,44.96
10/5/2021 16:00:00,44.74
10/6/2021 16:00:00,44.02
10/7/2021 16:00:00,43.68
10/8/2021 16:00:00,43.38
10/11/2021 16:00:00,43.19
10/12/2021 16:00:00,43.54
10/13/2021 16:00:00,41.03
10/14/2021 16:00:00,41.2
10/15/2021 16:00:00,40.99
10/18/2021 16:00:00,41.01
10/19/2021 16:00:00,40.45
10/20/2021 16:00:00,40.3
10/21/2021 16:00:00,40.4
10/22/2021 16:00:00,39.74
10/25/2021 16:00:00,39.51
10/26/2021 16:00:00,39.71
10/27/2021 16:00:00,39.07
10/28/2021 16:00:00,39.15
10/29/2021 16:00:00,39.13
11/1/2021 16:00:00,40.42
11/2/2021 16:00:00,40.39
11/3/2021 16:00:00,41.24
11/4/2021 16:00:00,40.99
11/5/2021 16:00:00,44.29
11/8/2021 16:00:00,44.65
11/9/2021 16:00:00,44.53
11/10/2021 16:00:00,43.71
11/11/2021 16:00:00,43.45
11/12/2021 16:00:00,42.22
11/15/2021 16:00:00,42.38
11/16/2021 16:00:00,41.04
11/17/2021 16:00:00,40.71
11/18/2021 16:00:00,40.12
11/19/2021 16:00:00,39.69
11/22/2021 16:00:00,39.77
11/23/2021 16:00:00,39.53
11/24/2021 16:00:00,39.69
11/26/2021 13:00:00,36.38
11/29/2021 16:00:00,36.24
11/30/2021 16:00:00,36.2
12/1/2021 16:00:00,33.53
12/2/2021 16:00:00,36.64
12/3/2021 16:00:00,35.98
12/6/2021 16:00:00,38.14
12/7/2021 16:00:00,38.04
12/8/2021 16:00:00,38.88
12/9/2021 16:00:00,38.5
12/10/2021 16:00:00,38.18
12/13/2021 16:00:00,36.87
12/14/2021 16:00:00,36.53
12/15/2021 16:00:00,36.61
12/16/2021 16:00:00,35.8
12/17/2021 16:00:00,36.56
12/20/2021 16:00:00,36.37
12/21/2021 16:00:00,38.52
12/22/2021 16:00:00,39.13
12/23/2021 16:00:00,39.3
12/27/2021 16:00:00,39
12/28/2021 16:00:00,39.63
12/29/2021 16:00:00,39.16
12/30/2021 16:00:00,39.04
